year,day,month,time,measurable,tail_length,fork_length,mass,prey,prey_sex,prey_maturity,bite,digestion,band,yday,bridled
2014,3,8,NA,NA,NA,130,12.5,capelin,female,gravid,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,129,8.5,capelin,female,spent,NA,snoutless,NA,215,
2014,3,8,NA,NA,NA,NA,NA,capelin,unknown,NA,NA,no tail,NA,215,
2014,3,8,NA,NA,NA,NA,NA,capelin,female,spent,NA,headless,NA,215,
2014,3,8,NA,NA,NA,118,8.5,capelin,female,spent,NA,eyeless,NA,215,
2014,3,8,NA,NA,NA,129,8.5,capelin,female,spent,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,145,11.5,capelin,female,spent,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,126,7.5,capelin,female,spent,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,126,11.5,capelin,female,gravid,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,130,6.5,capelin,female,spent,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,150,13.5,capelin,female,spent,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,115,6.5,capelin,female,spent,NA,fresh,NA,215,
2014,3,8,NA,NA,NA,170,13,capelin,female,spent,NA,fresh,NA,215,
2014,2,8,NA,NA,126,NA,NA,capelin,female,spent,NA,headless,NA,214,
2014,2,8,NA,NA,180,NA,16,capelin,female,spent,NA,snoutless,NA,214,
2014,2,8,NA,NA,145,NA,9,capelin,female,spent,NA,headless,NA,214,
2014,2,8,NA,NA,160,NA,10,capelin,female,spent,NA,NA,NA,214,
2014,2,8,NA,NA,NA,NA,NA,capelin,female,spent,NA,headless,NA,214,
2014,2,8,NA,NA,130,NA,11,capelin,female,gravid,NA,headless,NA,214,
2014,2,8,NA,NA,167,NA,14,capelin,female,spent,NA,snoutless,NA,214,
2014,2,8,NA,NA,NA,NA,NA,capelin,female,spent,NA,broken,NA,214,
2014,2,8,NA,NA,167,NA,13,capelin,female,spent,NA,headless,NA,214,
2014,2,8,NA,NA,140,NA,14,capelin,female,gravid,NA,eyeless,NA,214,
2014,2,8,NA,NA,136,NA,10,capelin,female,spent,NA,fresh,NA,214,
2014,2,8,NA,NA,139,NA,7,capelin,female,spent,NA,headless,NA,214,
2014,2,8,NA,NA,NA,NA,NA,capelin,female,spent,NA,NA,NA,214,
2014,2,8,NA,NA,165,NA,13,capelin,female,spent,NA,snoutless,NA,214,
2014,2,8,NA,NA,178,NA,18,capelin,female,spent,NA,fresh,NA,214,
2014,2,8,NA,NA,165,NA,13,capelin,female,spent,NA,eyeless,NA,214,
2014,2,8,NA,NA,137,NA,7.5,capelin,female,spent,NA,snoutless,NA,214,
2014,2,8,NA,NA,135,NA,9.4,capelin,female,spent,NA,headless,NA,214,
2014,2,8,NA,NA,156,NA,11.4,capelin,female,spent,NA,snoutless,NA,214,
2014,2,8,NA,NA,134,NA,8,capelin,female,spent,NA,eyeless,NA,214,
2014,2,8,NA,NA,136,NA,8,capelin,female,spent,NA,fresh,NA,214,
2014,2,8,NA,NA,130,NA,7.3,capelin,female,spent,NA,fresh,NA,214,
2014,2,8,NA,NA,140,NA,6.8,capelin,female,spent,NA,headless,NA,214,
2014,2,8,NA,NA,130,NA,6.9,capelin,female,spent,NA,headless,NA,214,
2014,2,8,N/A,N/A,169,NA,NA,capelin,female,N/A,N/A,,NA,214,
2013,30,7,0.583333333,whole,143,NA,10,capelin,female,gravid,BA,fresh,NA,211,
2013,30,7,0.583333333,whole,194,NA,17.5,capelin,female,spent,BB,snoutless,NA,211,
2013,30,7,0.583333333,whole,138,NA,7.5,capelin,female,gravid,BB,fresh,NA,211,
2013,30,7,0.583333333,whole,155,NA,10,capelin,female,spent,FA,headless,NA,211,
2013,30,7,0.583333333,whole,179,NA,16,capelin,female,spent,BB,snoutless,NA,211,
2013,30,7,0.583333333,whole,174,NA,15.5,capelin,female,gravid,FA,snoutless,NA,211,
2013,30,7,0.583333333,whole,159,NA,9,capelin,female,spent,FA,snoutless,NA,211,
2013,30,7,0.583333333,partial,NA,NA,NA,capelin,female,spent,NA,snoutless,NA,211,
2013,30,7,0.583333333,whole,136,NA,11,capelin,female,gravid,FA,snoutless,NA,211,
2013,30,7,0.583333333,whole,152,NA,8,capelin,unknown,immature,BB,fresh,NA,211,
2013,30,7,0.583333333,whole,171,NA,15.5,capelin,female,spent,BB,fresh,NA,211,
2013,30,7,0.583333333,whole,168,NA,13.8,capelin,female,spent,FA,snoutless,NA,211,
2013,30,7,0.583333333,whole,170,NA,11,sandlance,NA,NA,FA,fresh,NA,211,
2013,30,7,0.583333333,whole,171,NA,14,capelin,female,spent,BB,snoutless,NA,211,
2013,30,7,0.583333333,whole,148,NA,9,capelin,female,spent,BB,snoutless,NA,211,
2013,30,7,0.583333333,whole,139,NA,8.5,capelin,female,spent,BA,snoutless,NA,211,
2013,30,7,0.583333333,whole,149,NA,NA,capelin,female,gravid,FA,fresh,NA,211,
2013,30,7,0.583333333,whole,168,NA,10,capelin,female,spent,FA,snoutless,NA,211,
2013,30,7,0.583333333,whole,141,NA,6,capelin,female,spent,BA,headless,NA,211,
2013,30,7,0.583333333,whole,158,NA,10,capelin,female,spent,BA,snoutless,NA,211,
2013,31,7,0.583333333,whole,NA,NA,NA,capelin,female,gravid,FA,fresh,NA,212,
2013,31,7,0.583333333,whole,161,NA,10,capelin,female,spent,BB,snoutless,NA,212,
2013,31,7,0.583333333,whole,134,NA,7.1,capelin,female,gravid,FB,snoutless,NA,212,
2013,31,7,0.583333333,whole,136,NA,8.5,capelin,unknown,immature,BB,fresh,NA,212,
2013,31,7,0.583333333,whole,156,NA,12,capelin,female,spent,BA,fresh,NA,212,
2013,31,7,0.583333333,whole,145,NA,10.5,capelin,female,spent,FA,snoutless,NA,212,
2013,31,7,0.583333333,whole,142,NA,9.5,capelin,female,spent,FB,fresh,NA,212,
2013,31,7,0.583333333,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,212,
2013,31,7,0.583333333,whole,185,NA,25,capelin,male,unknown,BA,headless,NA,212,
2013,31,7,0.583333333,whole,166,NA,16.5,capelin,female,spent,BB,snoutless,NA,212,
2013,31,7,0.583333333,whole,166,NA,13,capelin,female,spent,FB,snoutless,NA,212,
2013,31,7,0.583333333,whole,161,NA,16,capelin,female,gravid,FA,headless,NA,212,
2013,31,7,0.583333333,whole,132,NA,7.9,capelin,female,spent,BA,jawless,NA,212,
2013,31,7,0.583333333,whole,152,NA,16,capelin,male,unknown,BA,jawless,NA,212,
2013,31,7,0.583333333,whole,142,NA,7.5,capelin,female,spent,FB,headless,NA,212,
2013,31,7,0.583333333,whole,133,NA,7.1,capelin,female,gravid,BB,headless,NA,212,
2013,31,7,0.583333333,whole,143,NA,10.5,capelin,female,gravid,FB,headless,NA,212,
2013,31,7,0.583333333,whole,146,NA,16.5,capelin,female,gravid,BB,headless,NA,212,
2013,31,7,0.583333333,whole,NA,NA,NA,capelin,female,spent,NA,fresh,NA,212,
2013,31,7,0.583333333,whole,163,NA,13.8,capelin,female,spent,BB,snoutless,NA,212,
2013,1,8,0.583333333,whole,140,NA,13.5,capelin,female,gravid,BB,snoutless,NA,213,
2013,1,8,0.583333333,whole,138,NA,7.2,capelin,female,spent,FA,snoutless,NA,213,
2013,1,8,0.583333333,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,213,
2013,1,8,0.583333333,whole,121,NA,6.1,capelin,female,spent,BB,mouthless,NA,213,
2013,1,8,0.583333333,whole,147,NA,9,capelin,female,spent,BB,snoutless,NA,213,
2013,1,8,0.583333333,whole,139,NA,7.3,capelin,female,spent,FA,snoutless,NA,213,
2013,1,8,0.583333333,whole,132,NA,7.8,capelin,female,spent,BB,snoutless,NA,213,
2013,1,8,0.583333333,whole,140,NA,6.3,capelin,female,spent,BB,snoutless,NA,213,
2013,1,8,0.583333333,whole,130,NA,5.5,capelin,female,gravid,BA,headless,NA,213,
2013,1,8,0.583333333,whole,124,NA,4.8,capelin,female,spent,BA,headless,NA,213,
2013,1,8,0.583333333,whole,139,NA,13.5,capelin,female,gravid,BA,headless,NA,213,
2013,1,8,0.583333333,whole,134,NA,8.4,capelin,female,spent,BA,headless,NA,213,
2013,1,8,0.583333333,whole,144,NA,10,capelin,female,spent,BB,headless,NA,213,
2013,1,8,0.583333333,whole,141,NA,10.5,capelin,female,spent,BA,eyeless,NA,213,
2013,1,8,0.583333333,whole,173,NA,14.7,capelin,female,spent,BB,snoutless,NA,213,
2013,1,8,0.583333333,whole,153,NA,9.6,capelin,female,gravid,FA,snoutless,NA,213,
2013,1,8,0.583333333,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,213,
2013,1,8,0.583333333,whole,97,NA,1.2,sandlance,NA,NA,FB,fresh,NA,213,
2013,1,8,0.583333333,whole,145,NA,10.3,capelin,female,spent,BA,headless,NA,213,
2013,1,8,0.583333333,whole,154,NA,12,capelin,female,spent,FA,snoutless,NA,213,
2013,1,8,0.583333333,whole,171,NA,15.5,capelin,female,spent,BB,snoutless,NA,213,
2013,1,8,0.583333333,whole,99,NA,1.5,sandlance,NA,immature,FB,fresh,NA,213,
2013,1,8,0.583333333,whole,132,NA,5.5,capelin,female,spent,FB,headless,NA,213,
2013,1,8,0.583333333,whole,133,NA,8.5,capelin,female,spent,BB,eyeless,NA,213,
2013,4,8,NA,whole,130,NA,9.5,capelin,female,gravid,BB,headless,NA,216,
2013,4,8,NA,whole,142,NA,9.5,capelin,female,spent,BB,fresh,NA,216,
2013,4,8,NA,whole,170,NA,15.5,capelin,female,spent,FA,snoutless,NA,216,
2013,4,8,NA,whole,161,NA,10.5,capelin,female,spent,BB,snoutless,NA,216,
2013,4,8,NA,whole,171,NA,13,capelin,female,spent,BB,snoutless,NA,216,
2013,4,8,NA,whole,167,NA,12,capelin,female,spent,FA,snoutless,NA,216,
2013,4,8,NA,whole,145,NA,8.3,capelin,female,spent,FA,snoutless,NA,216,
2013,4,8,NA,whole,155,NA,6,sandlance,NA,NA,FA,headless,NA,216,
2013,4,8,NA,whole,171,NA,15,capelin,female,spent,FB,mouthless,NA,216,
2013,4,8,NA,whole,150,NA,10,capelin,female,spent,FA,fresh,NA,216,
2013,4,8,NA,whole,142,NA,9,capelin,female,spent,FA,fresh,NA,216,
2013,4,8,NA,whole,150,NA,11.3,capelin,female,gravid,FB,headless,NA,216,
2013,4,8,NA,whole,149,NA,10,capelin,female,spent,FA,snoutless,NA,216,
2013,4,8,NA,whole,145,NA,8,capelin,female,spent,FA,headless,NA,216,
2013,4,8,NA,whole,146,NA,10.5,capelin,female,spent,FA,snoutless,NA,216,
2013,4,8,NA,whole,115,NA,NA,sandlance,NA,Na,NA,headless,NA,216,
2012,28,7,NA,whole,151,NA,9.2,capelin,female,immature,FA,eyeless,NA,210,
2012,28,7,NA,whole,191,NA,12,sandlance,NA,NA,BB,fresh,NA,210,
2012,28,7,NA,whole,133,NA,9.5,capelin,female,unknown,BB,headless,NA,210,
2012,28,7,NA,whole,145,NA,8.5,capelin,female,unknown,NA,headless,NA,210,
2012,28,7,NA,partial,105,NA,1.6,sandlance,NA,NA,NA,headless,NA,210,
2012,28,7,NA,whole,215,NA,20,sandlance,NA,NA,BB,fresh,NA,210,
2012,28,7,NA,whole,160,NA,11,capelin,female,unknown,NA,fresh,NA,210,
2012,28,7,NA,whole,174,NA,18.1,capelin,female,gravid,FA,snoutless,NA,210,
2012,28,7,NA,whole,149,NA,9.5,capelin,female,gravid,BB,fresh,NA,210,
2012,28,7,NA,whole,169,NA,12.4,capelin,female,unknown,FA,fresh,NA,210,
2012,28,7,NA,whole,167,NA,13.2,capelin,female,spent,BB,fresh,NA,210,
2012,28,7,NA,whole,162,NA,13,capelin,female,spent,FA,fresh,NA,210,
2012,28,7,NA,whole,154,NA,12.1,capelin,female,spent,BB,snoutless,NA,210,
2012,28,7,NA,whole,150,NA,8.1,capelin,female,unknown,BB,fresh,NA,210,
2012,28,7,NA,whole,NA,NA,NA,capelin,female,spent,BB,headless,NA,210,
2012,28,7,NA,whole,181,NA,9.2,sandlance,NA,NA,BB,fresh,NA,210,
2012,28,7,NA,whole,210,NA,13.2,sandlance,NA,NA,BA,fresh,NA,210,
2012,28,7,NA,whole,215,NA,19.5,sandlance,NA,NA,FA,fresh,NA,210,
2012,28,7,NA,whole,182,NA,11.6,sandlance,NA,NA,FA,headless,NA,210,
2012,28,7,NA,whole,200,NA,15.5,sandlance,NA,NA,BA,fresh,NA,210,
2012,28,7,NA,whole,166,NA,12,capelin,female,spent,FA,snoutless,NA,210,
2012,28,7,NA,whole,152,NA,9.2,capelin,female,spent,BA,headless,NA,210,
2012,28,7,NA,whole,150,NA,9.2,capelin,female,spent,BB,headless,NA,210,
2012,28,7,NA,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,210,
2012,28,7,NA,whole,210,NA,15.8,sandlance,NA,NA,FA,fresh,NA,210,
2012,28,7,NA,whole,150,NA,9.8,capelin,female,spent,BB,eyeless,NA,210,
2012,28,7,NA,whole,136,NA,6.8,capelin,female,spent,BA,headless,NA,210,
2012,28,7,NA,whole,123,NA,3.9,capelin,unknown,immature,BB,fresh,NA,210,
2012,28,7,NA,whole,144,NA,7.4,capelin,female,spent,FA,headless,NA,210,
2012,28,7,NA,whole,218,NA,19.5,sandlance,NA,NA,BB,fresh,NA,210,
2012,28,7,NA,whole,173,NA,12,capelin,female,spent,FB,eyeless,NA,210,
2012,28,7,0.333333333,whole,142,NA,6.5,capelin,unknown,immature,BB,headless,NA,210,
2012,28,7,NA,whole,187,NA,11.5,sandlance,NA,NA,FA,fresh,NA,210,
2012,28,7,NA,whole,105,NA,3.2,capelin,unknown,unknown,BB,headless,NA,210,
2012,28,7,NA,whole,131,NA,5.2,capelin,unknown,unknown,BB,snoutless,NA,210,
2012,28,7,NA,whole,145,NA,10,capelin,female,spent,FA,eyeless,NA,210,
2012,28,7,NA,whole,165,NA,11,capelin,female,spent,FA,eyeless,NA,210,
2012,28,7,NA,whole,165,NA,14,capelin,female,spent,BA,snoutless,NA,210,
2012,28,7,NA,whole,145,NA,8.9,capelin,female,gravid,BA,headless,NA,210,
2012,28,7,0.395833333,whole,155,NA,11.2,capelin,female,gravid,FA,snoutless,NA,210,
2012,28,7,NA,whole,156,NA,9.5,capelin,female,gravid,BA,headless,NA,210,
2012,28,7,NA,partial,NA,NA,NA,capelin,female,spent,FA,fresh,NA,210,
2012,28,7,NA,whole,148,NA,5.8,capelin,female,spent,FA,fresh,NA,210,
2012,28,7,NA,whole,186,NA,12.8,sandlance,NA,NA,FA,headless,NA,210,
2012,28,7,NA,whole,135,NA,8.3,capelin,female,gravid,FA,snoutless,NA,210,
2012,28,7,NA,whole,179,NA,13.3,capelin,female,spent,FA,mouthless,NA,210,
2012,29,7,0.395833333,whole,156,NA,7,capelin,female,spent,FA,mouthless,NA,211,
2012,29,7,NA,partial,NA,NA,NA,capelin,female,gravid,NA,fresh,NA,211,
2012,29,7,NA,whole,159,NA,11,capelin,female,gravid,FA,mouthless,NA,211,
2012,29,7,NA,whole,146,NA,8.2,capelin,female,spent,BA,fresh,NA,211,
2012,29,7,NA,whole,149,NA,11,capelin,female,gravid,BA,snoutless,NA,211,
2012,29,7,NA,whole,177,NA,19.2,capelin,male,unknown,FA,snoutless,NA,211,
2012,29,7,NA,whole,107,NA,1.4,sandlance,NA,NA,FA,fresh,NA,211,
2012,29,7,NA,whole,194,NA,13.9,sandlance,NA,NA,FA,fresh,NA,211,
2012,29,7,NA,whole,191,NA,18.5,capelin,female,spent,FA,snoutless,NA,211,
2012,29,7,NA,whole,177,NA,11,sandlance,NA,NA,FA,snoutless,NA,211,
2012,29,7,NA,whole,172,NA,11.3,sandlance,NA,NA,FA,snoutless,NA,211,
2012,29,7,NA,whole,156,NA,9.2,capelin,female,gravid,FA,mouthless,NA,211,
2012,29,7,NA,whole,156,NA,11.6,capelin,female,gravid,BA,fresh,NA,211,
2012,29,7,NA,whole,147,NA,7.4,capelin,female,spent,FA,mouthless,NA,211,
2012,29,7,NA,whole,NA,NA,NA,capelin,female,spent,NA,headless,NA,211,
2012,29,7,NA,whole,139,NA,7.4,capelin,female,immature,FA,snoutless,NA,211,
2012,29,7,NA,whole,135,NA,7.3,capelin,female,gravid,FA,fresh,NA,211,
2012,29,7,NA,whole,153,NA,12,capelin,female,gravid,FA,snoutless,NA,211,
2012,29,7,NA,whole,199,NA,17,sandlance,NA,NA,FA,fresh,NA,211,
2012,29,7,NA,whole,152,NA,11.5,capelin,female,gravid,BA,mouthless,NA,211,
2012,29,7,NA,whole,148,NA,7.8,capelin,female,immature,FA,fresh,NA,211,
2012,29,7,NA,whole,181,NA,15,sandlance,NA,NA,FA,mouthless,NA,211,
2012,29,7,NA,whole,145,NA,8.8,capelin,female,gravid,BA,snoutless,NA,211,
2012,29,7,NA,whole,158,NA,12.1,capelin,female,spent,FA,snoutless,NA,211,
2012,29,7,0.458333333,whole,138,NA,5.3,capelin,female,spent,BA,mouthless,NA,211,
2012,29,7,NA,whole,226,NA,18.7,sandlance,NA,NA,FA,fresh,NA,211,
2012,29,7,NA,whole,163,NA,13.5,capelin,female,gravid,FA,snoutless,NA,211,
2012,29,7,NA,whole,149,NA,8.8,capelin,female,spent,BA,fresh,NA,211,
2012,29,7,NA,whole,175,NA,8,sandlance,NA,NA,BA,mouthless,NA,211,
2012,29,7,NA,whole,155,NA,13,sandlance,NA,NA,BA,fresh,NA,211,
2012,29,7,NA,whole,175,NA,12.8,capelin,female,spent,BA,fresh,NA,211,
2012,29,7,NA,whole,212,NA,17.2,sandlance,NA,NA,FA,fresh,NA,211,
2012,29,7,NA,partial,NA,NA,NA,capelin,female,spent,FA,NA,NA,211,
2012,29,7,NA,whole,169,NA,8,sandlance,NA,NA,FA,NA,NA,211,
2012,29,7,NA,whole,121,NA,4.5,capelin,unknown,immature,BB,headless,NA,211,
2012,29,7,NA,whole,185,NA,12,sandlance,NA,NA,FA,headless,NA,211,
2012,29,7,NA,whole,167,NA,12,capelin,female,spent,FA,fresh,NA,211,
2012,29,7,NA,whole,128,NA,NA,sandlance,NA,NA,FA,fresh,NA,211,
2012,30,7,0.395833333,whole,147,NA,9.3,capelin,female,spent,FA,snoutless,NA,212,
2012,30,7,NA,whole,141,NA,5.4,capelin,female,spent,BB,headless,NA,212,
2012,30,7,NA,whole,181,NA,9.5,sandlance,NA,NA,FA,fresh,NA,212,
2012,30,7,NA,whole,172,NA,12,sandlance,NA,NA,BB,fresh,NA,212,
2012,30,7,NA,whole,146,NA,10.8,capelin,female,spent,BB,snoutless,NA,212,
2012,30,7,NA,whole,204,NA,15.6,sandlance,NA,NA,FA,fresh,NA,212,
2012,30,7,NA,whole,116,NA,3,sandlance,NA,NA,FA,fresh,NA,212,
2012,30,7,NA,whole,158,NA,15.8,capelin,female,gravid,FA,fresh,NA,212,
2012,30,7,NA,whole,181,NA,14.8,capelin,female,gravid,FA,fresh,NA,212,
2012,30,7,NA,whole,171,NA,13.8,capelin,female,spent,BB,fresh,NA,212,
2012,30,7,NA,whole,169,NA,9,sandlance,NA,NA,BB,fresh,NA,212,
2012,30,7,NA,whole,161,NA,10,capelin,female,spent,BA,fresh,NA,212,
2012,30,7,NA,whole,147,NA,7.4,capelin,female,spent,FA,headless,NA,212,
2012,30,7,NA,whole,158,NA,11.3,capelin,female,gravid,FA,snoutless,NA,212,
2012,30,7,NA,whole,145,NA,9.5,capelin,female,gravid,FA,fresh,NA,212,
2012,30,7,NA,whole,145,NA,6.3,capelin,unknown,immature,BA,fresh,NA,212,
2012,30,7,NA,whole,126,NA,4.6,capelin,female,spent,BA,headless,NA,212,
2012,30,7,NA,whole,167,NA,9.1,capelin,female,spent,FA,fresh,NA,212,
2012,30,7,NA,whole,123,NA,3.1,capelin,female,immature,FA,fresh,NA,212,
2012,30,7,NA,whole,166,NA,6.1,capelin,female,spent,FA,headless,NA,212,
2012,30,7,NA,partial,NA,NA,NA,capelin,female,unknown,FA,NA,NA,212,
2012,30,7,NA,whole,153,NA,7.3,capelin,female,spent,BB,headless,NA,212,
2012,30,7,NA,whole,148,NA,7.8,capelin,female,gravid,BB,headless,NA,212,
2012,30,7,NA,whole,95,NA,0.8,sandlance,NA,immature,FA,fresh,NA,212,
2012,30,7,NA,whole,178,NA,8.2,sandlance,NA,NA,FA,fresh,NA,212,
2012,30,7,NA,whole,180,NA,7.5,sandlance,NA,NA,FA,fresh,NA,212,
2012,30,7,NA,whole,165,NA,11.4,capelin,female,spent,FA,fresh,NA,212,
2012,30,7,NA,whole,NA,NA,NA,capelin,female,immature,FA,headless,NA,212,
2012,30,7,NA,whole,NA,NA,NA,capelin,female,gravid,FA,headless,NA,212,
2012,30,7,NA,whole,122,NA,3,capelin,female,immature,FA,snoutless,NA,212,
2012,1,8,NA,partial,NA,NA,NA,sandlance,NA,immature,NA,NA,NA,214,
2012,1,8,NA,whole,126,NA,5.8,capelin,female,gravid,FA,snoutless,NA,214,
2012,1,8,NA,whole,127,NA,4.3,capelin,female,spent,FA,snoutless,NA,214,
2012,1,8,NA,whole,157,NA,11.3,capelin,female,gravid,FA,snoutless,NA,214,
2012,1,8,NA,whole,166,NA,9.3,capelin,female,immature,FA,snoutless,NA,214,
2012,1,8,NA,whole,192,NA,10.3,sandlance,NA,NA,FA,fresh,NA,214,
2012,1,8,NA,whole,146,NA,11,capelin,female,gravid,FA,snoutless,NA,214,
2012,1,8,NA,whole,186,NA,12,sandlance,NA,NA,BA,headless,NA,214,
2012,1,8,NA,whole,158,NA,8,capelin,female,spent,BB,mouthless,NA,214,
2012,1,8,NA,whole,193,NA,15,sandlance,NA,NA,BB,fresh,NA,214,
2012,1,8,NA,partial,NA,NA,NA,capelin,female,spent,NA,NA,NA,214,
2012,1,8,NA,whole,166,NA,9.5,sandlance,NA,NA,BA,fresh,NA,214,
2012,1,8,NA,partial,NA,NA,NA,capelin,female,spent,NA,mouthless,NA,214,
2012,1,8,NA,whole,149,NA,8.9,capelin,female,spent,BA,snoutless,NA,214,
2012,1,8,NA,whole,155,NA,8,capelin,female,spent,BB,snoutless,NA,214,
2012,1,8,NA,whole,161,NA,11.3,capelin,female,spent,BB,fresh,NA,214,
2012,1,8,NA,whole,145,NA,9,capelin,female,gravid,BB,eyeless,NA,214,
2012,1,8,NA,whole,147,NA,7.2,capelin,female,spent,FB,fresh,NA,214,
2012,1,8,NA,whole,167,NA,9.5,capelin,female,spent,BB,jawless,NA,214,
2012,1,8,NA,whole,186,NA,11.6,sandlance,NA,NA,BB,fresh,NA,214,
2012,1,8,NA,whole,184,NA,17,capelin,female,spent,FA,fresh,NA,214,
2012,1,8,NA,whole,160,NA,16,capelin,male,spawning ridges,BB,headless,NA,214,
2012,1,8,NA,whole,141,NA,6.5,capelin,female,spent,BB,NA,NA,214,
2012,1,8,NA,whole,170,NA,13,sandlance,NA,NA,BA,headless,NA,214,
2012,1,8,NA,whole,150,NA,8.5,capelin,female,spent,BB,jawless,NA,214,
2012,1,8,NA,whole,103,NA,2.8,capelin,unknown,immature,BB,headless,NA,214,
2012,2,8,NA,whole,155,NA,14.5,capelin,female,gravid,FA,mouthless,NA,215,
2012,2,8,NA,whole,190,NA,12,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,186,NA,10.5,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,182,NA,8.7,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,184,NA,10.6,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,133,NA,7,capelin,female,gravid,FA,snoutless,NA,215,
2012,2,8,NA,whole,166,NA,11,capelin,female,spent,FA,snoutless,NA,215,
2012,2,8,NA,whole,160,NA,13.7,capelin,female,gravid,FA,mouthless,NA,215,
2012,2,8,NA,whole,203,NA,14.7,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,216,NA,17.3,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,146,NA,6,capelin,female,gravid,FA,fresh,NA,215,
2012,2,8,NA,whole,157,NA,14.6,capelin,female,gravid,FA,fresh,NA,215,
2012,2,8,NA,whole,186,NA,11.4,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,204,NA,15.5,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,206,NA,15.7,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,191,NA,13.5,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,144,NA,9,capelin,female,spent,BA,mouthless,NA,215,
2012,2,8,NA,whole,167,NA,8,capelin,female,spent,FA,mouthless,NA,215,
2012,2,8,NA,whole,133,NA,7,capelin,female,gravid,BA,mouthless,NA,215,
2012,2,8,NA,whole,219,NA,22,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,145,NA,10,capelin,female,gravid,FA,fresh,NA,215,
2012,2,8,NA,whole,156,NA,11.2,capelin,female,gravid,FA,snoutless,NA,215,
2012,2,8,NA,whole,207,NA,19,sandlance,NA,NA,BB,fresh,NA,215,
2012,2,8,NA,whole,119,NA,2.4,sandlance,NA,NA,FB,fresh,NA,215,
2012,2,8,NA,whole,171,NA,15,capelin,female,gravid,FA,snoutless,NA,215,
2012,2,8,NA,partial,NA,NA,NA,sandlance,NA,NA,NA,NA,NA,215,
2012,2,8,NA,whole,215,NA,21,sandlance,NA,NA,BB,fresh,NA,215,
2012,2,8,NA,whole,124,NA,5.2,capelin,female,immature,NA,fresh,NA,215,
2012,2,8,NA,whole,222,NA,19.5,sandlance,NA,NA,FA,fresh,NA,215,
2012,2,8,NA,whole,199,NA,13,sandlance,NA,NA,FA,fresh,NA,215,
2011,9,8,NA,whole ,NA,NA,6,capelin,female,spent,NA,headless,NA,221,
2011,9,8,NA,whole ,150,NA,10.5,capelin,female,spent,BB,fresh,NA,221,
2011,9,8,NA,whole ,138,NA,9.35,capelin,female,spent,BA,headless,NA,221,
2011,9,8,NA,whole ,140,NA,8,capelin,female,spent,BB,headless,NA,221,
2011,9,8,NA,whole ,NA,NA,12,capelin,male,unknown,NA,fresh,NA,221,
2011,9,8,NA,whole ,147,NA,11,capelin,female,spent,FA,eyeless,NA,221,
2011,9,8,NA,whole ,155,NA,10,capelin,female,spent,NA,snoutless,NA,221,
2011,9,8,NA,whole ,132,NA,9,capelin,female,Gravid,BA,snoutless,NA,221,
2011,9,8,NA,whole ,136,NA,10,capelin,female,spent,FA,headless,NA,221,
2011,9,8,NA,whole ,111,NA,4.5,capelin,female,spent,FA,fresh,NA,221,
2011,9,8,NA,whole ,149,NA,7.5,capelin,female,spent,BA,snoutless,NA,221,
2011,9,8,NA,whole ,157,NA,9,capelin,female,spent,BB,snoutless,NA,221,
2011,9,8,NA,whole ,146,NA,8,capelin,female,spent,BB,fresh,NA,221,
2011,9,8,NA,whole ,135,NA,7,capelin,female,spent,BB,eyeless,NA,221,
2011,9,8,NA,whole ,130,NA,10,capelin,female,Gravid,FB,snoutless,NA,221,
